,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Sum
17,0.0,0.0040185,0.00399075,0.004024,0.004072,0.00402975,0.00404625,0.004039,0.00405125,0.00401025,0.00404875,0.004026,0.004016,0.003994,0.0040245,0.00400325,0.00402225,0.004002,0.0040295,0.00396925,0.00402925,0.0804465
18,0.0,0.00266075,0.0027075,0.00266125,0.002694,0.00265225,0.0026985,0.00264625,0.00266175,0.00263575,0.0026845,0.00267525,0.00268975,0.00265475,0.00268875,0.00268775,0.00268525,0.002663,0.002687,0.0026505,0.00268325,0.05346775
19,0.0,0.00173375,0.00178325,0.0017375,0.00178925,0.00175,0.00179025,0.00171775,0.00173625,0.00172975,0.001726,0.001776,0.00174725,0.0017185,0.001744,0.00172525,0.00176675,0.00174025,0.001756,0.001743,0.0017535,0.03496425
20,0.0,0.00113175,0.00113825,0.0011245,0.0011165,0.00112475,0.0011415,0.00110075,0.00110175,0.001104,0.001094,0.00114275,0.00112425,0.001119,0.00109925,0.00111775,0.00113625,0.001124,0.00112225,0.00113775,0.001117,0.022418
21,0.0,0.000702,0.00070625,0.000711,0.00071275,0.000696,0.000697,0.000689,0.0006975,0.0006885,0.000689,0.00071925,0.0007,0.00072025,0.0006845,0.000708,0.00070525,0.00072375,0.00070375,0.000723,0.00071175,0.0140885
22,0.0,0.000443,0.00043775,0.000434,0.00043175,0.00044275,0.0004225,0.00043225,0.0004415,0.00041725,0.00043325,0.00043975,0.00042675,0.000452,0.00044025,0.000438,0.00043725,0.00046175,0.00043575,0.0004485,0.0004375,0.0087535
23,0.0,0.00026025,0.000274,0.0002565,0.00026775,0.0002595,0.0002525,0.000263,0.0002775,0.000256,0.00026825,0.0002545,0.000267,0.00027175,0.00026675,0.00025425,0.00026325,0.0002845,0.00026575,0.000261,0.00027175,0.00529575
24,0.0,0.000154,0.0001685,0.0001505,0.00015825,0.00016475,0.00015475,0.00016575,0.000173,0.000161,0.0001595,0.000154,0.00015875,0.00016625,0.000153,0.00015375,0.0001615,0.0001635,0.00015575,0.00015475,0.00015975,0.003191
25,0.0,8.475e-05,0.000104,9.025e-05,9.6e-05,9.35e-05,9.775e-05,9.95e-05,0.000102,0.00010025,9.375e-05,8.425e-05,9.575e-05,9.725e-05,8.85e-05,8.925e-05,9.475e-05,9.075e-05,8.925e-05,8.85e-05,9.975e-05,0.00187975
26,0.0,5.05e-05,5.475e-05,5.525e-05,5.725e-05,5.3e-05,5.85e-05,5.85e-05,5.95e-05,5.875e-05,5.375e-05,4.875e-05,5.4e-05,5.7e-05,5.575e-05,5.375e-05,5.475e-05,5.125e-05,5.225e-05,5.25e-05,5.2e-05,0.00109175
27,0.0,2.875e-05,2.9e-05,3e-05,2.725e-05,2.975e-05,3.525e-05,3.2e-05,3.2e-05,3.375e-05,2.8e-05,2.775e-05,2.95e-05,3.05e-05,3.275e-05,3.425e-05,3.15e-05,2.75e-05,2.925e-05,2.625e-05,2.9e-05,0.000604
28,0.0,1.625e-05,1.7e-05,1.375e-05,1.5e-05,1.7e-05,1.975e-05,1.8e-05,1.875e-05,1.95e-05,1.5e-05,1.425e-05,1.75e-05,1.65e-05,1.85e-05,2.075e-05,1.775e-05,1.65e-05,1.55e-05,1.6e-05,1.8e-05,0.00034125
29,0.0,8.5e-06,8.75e-06,7.25e-06,7.5e-06,8.5e-06,8.75e-06,8.5e-06,1.025e-05,1.225e-05,8.25e-06,7.5e-06,9.25e-06,9e-06,7e-06,1.1e-05,8.5e-06,9.25e-06,6.75e-06,8.25e-06,1.175e-05,0.00017675
30,0.0,5.5e-06,4.25e-06,3e-06,6e-06,5.75e-06,4.75e-06,3.75e-06,5e-06,5.5e-06,5.25e-06,3e-06,5.5e-06,3.75e-06,3.75e-06,3.75e-06,4.25e-06,4.75e-06,3.75e-06,5.5e-06,6.5e-06,9.325e-05
31,0.0,3.75e-06,2.25e-06,2.25e-06,4.25e-06,3e-06,7.5e-07,1e-06,2.25e-06,3e-06,2.75e-06,1.75e-06,2.5e-06,3e-06,2.5e-06,1.75e-06,2.5e-06,2.25e-06,2.25e-06,3.5e-06,3.25e-06,5.05e-05
32,0.0,1.5e-06,1e-06,2e-06,2e-06,7.5e-07,5e-07,7.5e-07,1e-06,1.25e-06,1.25e-06,1.25e-06,7.5e-07,1.75e-06,1e-06,7.5e-07,2.25e-06,2.5e-07,1e-06,1.75e-06,7.5e-07,2.35e-05
33,0.0,1.5e-06,1e-06,7.5e-07,7.5e-07,5e-07,2.5e-07,7.5e-07,5e-07,1.25e-06,5e-07,5e-07,5e-07,1.25e-06,5e-07,1e-06,1.25e-06,2.5e-07,1e-06,5e-07,0.0,1.45e-05
34,0.0,5e-07,2.5e-07,5e-07,2.5e-07,5e-07,0.0,7.5e-07,2.5e-07,1.25e-06,5e-07,0.0,2.5e-07,7.5e-07,0.0,7.5e-07,5e-07,2.5e-07,5e-07,0.0,0.0,7.75e-06
35,0.0,5e-07,2.5e-07,2.5e-07,0.0,2.5e-07,0.0,5e-07,0.0,7.5e-07,5e-07,0.0,5e-07,2.5e-07,0.0,5e-07,2.5e-07,0.0,5e-07,0.0,0.0,5e-06
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-07,0.0,0.0,0.0,0.0,5e-07,2.5e-07,2.5e-07,2.5e-07,0.0,0.0,0.0,0.0,2.5e-07,2e-06
37,0.0,0.0,2.5e-07,0.0,0.0,0.0,0.0,0.0,2.5e-07,0.0,0.0,0.0,2.5e-07,0.0,2.5e-07,0.0,0.0,0.0,0.0,0.0,2.5e-07,1.25e-06
38,0.0,0.0,2.5e-07,0.0,0.0,0.0,0.0,0.0,2.5e-07,0.0,0.0,0.0,0.0,0.0,2.5e-07,0.0,0.0,0.0,0.0,0.0,2.5e-07,1e-06
